,Country,Monthly_Sal_EUR,YearsCodePro
6345,Republic of Moldova,921.0624,0
10195,Republic of Moldova,141.5174,0
11817,Republic of Moldova,719.58,0
12542,Republic of Moldova,3400.0155,3
16812,Republic of Moldova,3669.858,6
17682,Republic of Moldova,1017.0064,0
18949,Republic of Moldova,1467.9432,0
19129,Republic of Moldova,2935.8864,0
28384,Republic of Moldova,6796.033333333334,3
28732,Republic of Moldova,1467.9432,0
30788,Republic of Moldova,1798.95,6
34384,Republic of Moldova,1614.2577999999999,12
37727,Republic of Moldova,2518.5299999999997,9
52103,Republic of Moldova,2642.0579,0
52324,Republic of Moldova,3837.76,6
62391,Republic of Moldova,2201.9148,15
66461,Republic of Moldova,880.2862,3
67394,Republic of Moldova,2692.0287333333335,3
72213,Republic of Moldova,3669.858,9
72649,Republic of Moldova,1876.9044999999999,3
75083,Republic of Moldova,1798.95,0
83856,Republic of Moldova,441.3424,0
84464,Republic of Moldova,366.9858,0
