,Country,Monthly_Sal_EUR,YearsCodePro
34,Croatia,1236.5591397849498,1.0
90,Croatia,3857.7483333333334,3.0
565,Croatia,2240.1433691756247,5.0
1997,Croatia,6272.401433691758,5.0
4013,Croatia,3136.200716845875,4.0
4134,Croatia,1523.297491039425,2.0
4331,Croatia,3584.2293906809996,20.0
5114,Croatia,1792.1146953404998,14.0
9203,Croatia,3225.8064516128998,8.0
9386,Croatia,896.0573476702499,1.0
10477,Croatia,4928.315412186383,5.0
10481,Croatia,931.8996415770582,1.0
12408,Croatia,2150.5376344086,8.0
21941,Croatia,80.64516129032258,1.0
23746,Croatia,896.0573476702499,1.0
32083,Croatia,1523.297491039425,4.0
35797,Croatia,3225.8064516128998,10.0
43004,Croatia,2150.5376344086,1.0
45141,Croatia,663.0824372759857,2.0
46106,Croatia,1254.48028673835,1.0
46621,Croatia,1499.125,2.0
48805,Croatia,134.4086021505375,3.0
