,Country,Monthly_Sal_EUR,YearsCodePro
575,Uruguay,3238.1099999999997,6
5328,Uruguay,3597.9,15
8515,Uruguay,2638.46,9
8606,Uruguay,1189.9054833333332,0
12089,Uruguay,6596.15,6
13432,Uruguay,5996.5,18
15194,Uruguay,779.5450000000001,0
16007,Uruguay,4497.375,9
16189,Uruguay,4191.5535,9
21478,Uruguay,2278.67,3
23567,Uruguay,7995.333333333333,21
25109,Uruguay,4610.1092,6
27798,Uruguay,4197.549999999999,6
28651,Uruguay,1458.3488,0
31276,Uruguay,3647.8708333333334,3
35644,Uruguay,2398.6,6
38134,Uruguay,4797.2,12
40528,Uruguay,6955.94,9
49765,Uruguay,3957.6899999999996,6
50073,Uruguay,1679.02,3
53383,Uruguay,5596.733333333334,9
53436,Uruguay,2638.46,9
53597,Uruguay,1886.4989,3
55309,Uruguay,2398.6,3
56858,Uruguay,3477.97,9
57846,Uruguay,798.7338,3
63030,Uruguay,2640.8586,3
64455,Uruguay,6995.916666666666,6
64865,Uruguay,3439.5924,6
66717,Uruguay,2398.6,0
69292,Uruguay,10194.05,9
71353,Uruguay,6236.360000000001,9
78431,Uruguay,6116.43,15
