,Country,Monthly_Sal_EUR,YearsCodePro
36,Argentina,2818.355,9.0
1831,Argentina,2998.25,7.0
2204,Argentina,2998.25,2.0
2304,Argentina,1499.125,1.0
4452,Argentina,2498.5416666666665,8.0
5671,Argentina,3098.1916666666666,15.0
7807,Argentina,3123.177083333333,20.0
10939,Argentina,1723.9937499999999,10.0
11023,Argentina,599.65,2.0
14390,Argentina,6995.916666666666,17.0
21216,Argentina,4997.083333333333,9.0
23076,Argentina,1998.8333333333333,3.0
26136,Argentina,199.88333333333333,6.0
32621,Argentina,1798.95,1.0
36048,Argentina,5996.5,16.0
41303,Argentina,2436.078125,4.0
42425,Argentina,1599.0666666666666,6.0
45325,Argentina,3797.7833333333333,8.0
46607,Argentina,3747.8125,6.0
50857,Argentina,7495.625,11.0
