,Country,Monthly_Sal_EUR,YearsCodePro
306,Bulgaria,5871.7728,18
464,Bulgaria,1199.3,0
713,Bulgaria,1092.5623,0
1338,Bulgaria,1467.9432,12
1480,Bulgaria,6747.2618,9
2875,Bulgaria,2935.8864,9
2954,Bulgaria,1834.929,3
3174,Bulgaria,3298.075,18
3463,Bulgaria,2773.9808999999996,6
3590,Bulgaria,4348.6618,12
4485,Bulgaria,1145.3315,3
5208,Bulgaria,2848.3375,0
5490,Bulgaria,675.2058999999999,0
5781,Bulgaria,1124.9433999999999,3
5854,Bulgaria,4498.5743,15
6060,Bulgaria,1499.125,0
6704,Bulgaria,5248.1368,9
6909,Bulgaria,1499.3248833333332,0
7185,Bulgaria,4123.1934,9
7240,Bulgaria,3669.4582333333333,6
7741,Bulgaria,2248.6875,9
7850,Bulgaria,3748.41215,6
7926,Bulgaria,1834.7291166666666,6
8001,Bulgaria,3596.1010499999998,3
8225,Bulgaria,2766.7851,3
8691,Bulgaria,3914.1154333333334,6
10054,Bulgaria,733.9716,0
10985,Bulgaria,975.0309,0
11052,Bulgaria,1499.125,3
14458,Bulgaria,1908.0863,3
15305,Bulgaria,7338.5167,9
16230,Bulgaria,3229.7149,9
16570,Bulgaria,2855.5333,6
16734,Bulgaria,1404.1804166666666,0
16746,Bulgaria,4685.4652166666665,3
16941,Bulgaria,8806.4599,6
17280,Bulgaria,6115.83035,6
17786,Bulgaria,2638.46,3
18468,Bulgaria,3747.8125,12
18835,Bulgaria,2998.25,3
19243,Bulgaria,2624.0684,0
20032,Bulgaria,749.5625,0
20297,Bulgaria,3373.6309,6
20513,Bulgaria,3200.9316999999996,3
20675,Bulgaria,1649.0375,0
20746,Bulgaria,1349.2125,6
20913,Bulgaria,2624.0684,3
20961,Bulgaria,5430.430399999999,21
21272,Bulgaria,2586.8900999999996,3
22095,Bulgaria,8846.0368,9
22282,Bulgaria,375.3809,0
22456,Bulgaria,1349.2125,0
23949,Bulgaria,3118.1800000000003,0
24339,Bulgaria,975.0309,0
25044,Bulgaria,2998.25,3
25718,Bulgaria,1467.9432,3
26233,Bulgaria,807.1288999999999,0
27746,Bulgaria,733.9716,0
29505,Bulgaria,4282.500416666667,0
29508,Bulgaria,2998.25,3
29637,Bulgaria,4997.083333333333,3
30001,Bulgaria,2398.6,3
30683,Bulgaria,2054.4008999999996,0
31721,Bulgaria,5257.7312,6
32842,Bulgaria,2348.2294,3
33178,Bulgaria,1614.2577999999999,3
