,Country,Monthly_Sal_EUR,YearsCodePro
6210,Nomadic,7295.741666666667,12
7110,Nomadic,17989.5,11
13488,Nomadic,8395.099999999999,6
23644,Nomadic,7995.333333333333,11
26731,Nomadic,8495.041666666666,4
36328,Nomadic,7795.450000000001,5
37533,Nomadic,6496.208333333333,1
38168,Nomadic,449.7375,19
40324,Nomadic,499.7083333333333,20
56088,Nomadic,5097.025,7
58553,Nomadic,17989.5,24
60470,Nomadic,13991.833333333332,16
63832,Nomadic,14991.25,3
63848,Nomadic,149.9125,35
65144,Nomadic,299.825,5
78134,Nomadic,1399.1833333333334,4
80479,Nomadic,19988.333333333332,6
80490,Nomadic,3997.6666666666665,4
