,Country,Monthly_Sal_EUR,EdLevel
6210,Nomadic,7295.741666666667,Primary/elementary school
7110,Nomadic,17989.5,Bachelor's degree
13488,Nomadic,8395.099999999999,Secondary school
23644,Nomadic,7995.333333333333,Bachelor's degree
26731,Nomadic,8495.041666666666,college/university without bachelor's degree
36328,Nomadic,7795.450000000001,Bachelor's degree
37533,Nomadic,6496.208333333333,Bachelor's degree
38168,Nomadic,449.7375,Bachelor's degree
40324,Nomadic,499.7083333333333,Master's degree
56088,Nomadic,5097.025,Bachelor's degree
58553,Nomadic,17989.5,Master's degree
60470,Nomadic,13991.833333333332,Master's degree
63832,Nomadic,14991.25,Bachelor's degree
63848,Nomadic,149.9125,college/university without bachelor's degree
65144,Nomadic,299.825,Bachelor's degree
78134,Nomadic,1399.1833333333334,Bachelor's degree
80479,Nomadic,19988.333333333332,Doctoral degree
80490,Nomadic,3997.6666666666665,Bachelor's degree
