,Country,Monthly_Sal_EUR,YearsCodePro
8080,Ethiopia,849.5041666666667,3
9565,Ethiopia,999.4166666666666,2
11115,Ethiopia,839.51,1
11571,Ethiopia,1199.3,2
15468,Ethiopia,1299.2416666666666,2
21844,Ethiopia,839.51,3
24614,Ethiopia,999.4166666666666,1
30387,Ethiopia,839.51,1
31439,Ethiopia,15990.666666666666,2
33307,Ethiopia,1499.125,2
41028,Ethiopia,1499.125,4
44793,Ethiopia,1199.3,2
47826,Ethiopia,2998.25,8
51918,Ethiopia,999.4166666666666,2
53016,Ethiopia,3997.6666666666665,6
57748,Ethiopia,539.685,2
61565,Ethiopia,1199.3,2
67513,Ethiopia,1499.125,4
70914,Ethiopia,119.93,8
77972,Ethiopia,1199.3,4
77985,Ethiopia,999.4166666666666,1
79172,Ethiopia,2998.25,3
85022,Ethiopia,344.89869166666665,1
