,Country,Monthly_Sal_EUR,EdLevel
2267,Taiwan,4197.549999999999,Bachelor's degree
3340,Taiwan,14991.25,Master's degree
5541,Taiwan,7337.3174,Master's degree
8288,Taiwan,3997.6666666666665,Master's degree
8737,Taiwan,6995.916666666666,Master's degree
9323,Taiwan,4797.2,college/university without bachelor's degree
12670,Taiwan,3398.016666666667,Bachelor's degree
12878,Taiwan,3997.6666666666665,Bachelor's degree
13124,Taiwan,7495.625,Bachelor's degree
13547,Taiwan,666.21115,Master's degree
13651,Taiwan,11.992999999999999,Master's degree
15040,Taiwan,4597.316666666667,Bachelor's degree
16707,Taiwan,9394.516666666666,Master's degree
17459,Taiwan,4667.275833333333,Master's degree
17473,Taiwan,3997.6666666666665,Bachelor's degree
19706,Taiwan,19988.333333333332,Bachelor's degree
20327,Taiwan,9994.166666666666,Master's degree
21003,Taiwan,4997.083333333333,Bachelor's degree
21641,Taiwan,7495.625,Master's degree
23436,Taiwan,2998.25,college/university without bachelor's degree
24923,Taiwan,3398.016666666667,Bachelor's degree
26154,Taiwan,9494.458333333332,Master's degree
28204,Taiwan,299.825,Bachelor's degree
28332,Taiwan,9494.458333333332,Master's degree
33758,Taiwan,369.78416666666664,Master's degree
34056,Taiwan,6496.208333333333,Master's degree
38937,Taiwan,8994.75,Bachelor's degree
41579,Taiwan,4197.549999999999,Bachelor's degree
42357,Taiwan,9994.166666666666,Bachelor's degree
44201,Taiwan,4797.2,Bachelor's degree
44339,Taiwan,4197.549999999999,Master's degree
45160,Taiwan,4597.316666666667,Master's degree
47493,Taiwan,3398.016666666667,Bachelor's degree
50813,Taiwan,5996.5,Bachelor's degree
51131,Taiwan,10493.875,Master's degree
52078,Taiwan,3597.9,Bachelor's degree
52298,Taiwan,3997.6666666666665,Bachelor's degree
57790,Taiwan,4899.1404999999995,Master's degree
58128,Taiwan,3997.6666666666665,Bachelor's degree
58818,Taiwan,3997.6666666666665,Bachelor's degree
60563,Taiwan,5996.5,Master's degree
60570,Taiwan,4397.433333333333,Master's degree
62831,Taiwan,249.85416666666666,Bachelor's degree
63654,Taiwan,4997.083333333333,Master's degree
67131,Taiwan,3797.7833333333333,Master's degree
67596,Taiwan,4997.083333333333,Master's degree
69905,Taiwan,4997.083333333333,Bachelor's degree
70695,Taiwan,4497.375,Bachelor's degree
71161,Taiwan,5236.943333333333,Master's degree
71865,Taiwan,6496.208333333333,Associate degree
74706,Taiwan,3797.7833333333333,Master's degree
75163,Taiwan,4997.083333333333,Master's degree
75493,Taiwan,9994.166666666666,Master's degree
78792,Taiwan,6546.179166666667,Master's degree
82659,Taiwan,5796.616666666667,Master's degree
85992,Taiwan,3797.7833333333333,Bachelor's degree
