,Country,Monthly_Sal_EUR,EdLevel
2918,Afghanistan,5996.5,Bachelor's degree
9806,Afghanistan,14991.25,Bachelor's degree
15371,Afghanistan,149.9125,college/university without bachelor's degree
17985,Afghanistan,1233.779875,Bachelor's degree
26443,Afghanistan,8994.75,Bachelor's degree
26676,Afghanistan,99.94166666666666,Bachelor's degree
26758,Afghanistan,1499.125,Bachelor's degree
28270,Afghanistan,12992.416666666666,Doctoral degree
30405,Afghanistan,2998.25,Bachelor's degree
30451,Afghanistan,3497.958333333333,Bachelor's degree
33755,Afghanistan,1199.3,Bachelor's degree
34842,Afghanistan,2798.366666666667,Bachelor's degree
35168,Afghanistan,0.19988333333333333,Doctoral degree
35602,Afghanistan,499.7083333333333,Bachelor's degree
43642,Afghanistan,11993.0,Master's degree
50469,Afghanistan,12992.416666666666,Bachelor's degree
50812,Afghanistan,3232.1135,Secondary school
56146,Afghanistan,6995.916666666666,Master's degree
62520,Afghanistan,14991.25,No formal education
