,Country,Monthly_Sal_EUR,YearsCodePro
337,Bangladesh,1327.6251,3
496,Bangladesh,359.79,0
701,Bangladesh,651.2199,3
858,Bangladesh,1442.7578999999998,6
1193,Bangladesh,1442.7578999999998,3
2058,Bangladesh,2596.4845,9
2088,Bangladesh,497.7095,0
2196,Bangladesh,1798.95,3
2206,Bangladesh,1153.7266,6
2367,Bangladesh,1153.7266,0
2817,Bangladesh,7790.6528,0
3027,Bangladesh,360.9893,3
3097,Bangladesh,504.9053,0
3335,Bangladesh,576.8633,0
4238,Bangladesh,2398.6,9
4327,Bangladesh,1499.125,3
4619,Bangladesh,1009.8106,3
4831,Bangladesh,115.1328,0
4960,Bangladesh,1442.7578999999998,3
5238,Bangladesh,2308.6525,12
5741,Bangladesh,1153.7266,3
5949,Bangladesh,576.8633,0
6332,Bangladesh,1199.3,9
6347,Bangladesh,1226.8838999999998,3
7570,Bangladesh,1875.7051999999999,6
7960,Bangladesh,1226.8838999999998,3
8149,Bangladesh,648.8213,3
8386,Bangladesh,1009.8106,0
8597,Bangladesh,959.44,3
8660,Bangladesh,2398.6,3
9386,Bangladesh,1202.2982499999998,3
9938,Bangladesh,2164.7365,3
10145,Bangladesh,299.825,0
10234,Bangladesh,317.81449999999995,0
10370,Bangladesh,3597.9,3
11202,Bangladesh,865.8946000000001,3
12076,Bangladesh,1298.8419,0
12928,Bangladesh,360.9893,3
13670,Bangladesh,6493.010200000001,3
13873,Bangladesh,599.65,3
14400,Bangladesh,2164.7365,9
15105,Bangladesh,143.916,0
15976,Bangladesh,144.31576666666666,6
16372,Bangladesh,419.755,3
17949,Bangladesh,909.0694,3
18226,Bangladesh,131.923,0
18493,Bangladesh,299.825,3
18975,Bangladesh,2698.425,12
19707,Bangladesh,1153.7266,3
20068,Bangladesh,1153.7266,0
20079,Bangladesh,750.7618,3
20335,Bangladesh,289.0313,0
20822,Bangladesh,1370.7999,6
21517,Bangladesh,937.8525999999999,3
21728,Bangladesh,289.0313,0
21789,Bangladesh,360.9893,3
22065,Bangladesh,1439.16,6
22993,Bangladesh,5996.5,3
23273,Bangladesh,2164.7365,9
23728,Bangladesh,289.0313,0
23886,Bangladesh,721.3789499999999,3
25115,Bangladesh,721.9786,0
