,Country,Monthly_Sal_EUR,YearsCodePro
1366,Georgia,499.7083333333333,6
1794,Georgia,799.5333333333333,12
2461,Georgia,19988.333333333332,4
3048,Georgia,299.825,5
3478,Georgia,66.96091666666666,10
4455,Georgia,799.5333333333333,8
6536,Georgia,599.65,1
6548,Georgia,69.95916666666666,2
7346,Georgia,599.65,4
9291,Georgia,499.7083333333333,5
9728,Georgia,13991.833333333332,11
12160,Georgia,199.88333333333333,2
13853,Georgia,1099.3583333333333,6
13998,Georgia,299.825,5
14755,Georgia,199.88333333333333,2
16991,Georgia,649.6208333333333,20
20884,Georgia,199.88333333333333,15
26735,Georgia,899.475,6
37701,Georgia,1998.8333333333333,2
41464,Georgia,89.9475,8
41654,Georgia,99.94166666666666,1
41983,Georgia,199.88333333333333,2
43666,Georgia,199.88333333333333,1
44385,Georgia,999.4166666666666,6
45104,Georgia,319.81333333333333,10
47698,Georgia,89.9475,1
47806,Georgia,449.7375,5
49327,Georgia,134.92125,2
50659,Georgia,149.9125,5
54207,Georgia,649.6208333333333,3
58559,Georgia,89.9475,1
58685,Georgia,249.85416666666666,10
60878,Georgia,119.93,1
61167,Georgia,249.85416666666666,4
