,Country,Monthly_Sal_EUR,YearsCodePro
4382,Bosnia and Herzegovina,976.2302,0
4524,Bosnia and Herzegovina,3512.5498166666666,6
6419,Bosnia and Herzegovina,1174.1147,0
9191,Bosnia and Herzegovina,6115.83035,0
11443,Bosnia and Herzegovina,1501.5236,0
17674,Bosnia and Herzegovina,1174.1147,3
22623,Bosnia and Herzegovina,1499.125,3
23050,Bosnia and Herzegovina,976.2302,0
24804,Bosnia and Herzegovina,1501.5236,0
26808,Bosnia and Herzegovina,2878.32,3
28931,Bosnia and Herzegovina,3001.8478999999998,3
30852,Bosnia and Herzegovina,1050.5868,3
33169,Bosnia and Herzegovina,4110.0010999999995,9
34145,Bosnia and Herzegovina,1467.9432,0
35338,Bosnia and Herzegovina,6898.3736,6
47735,Bosnia and Herzegovina,4997.083333333333,15
48610,Bosnia and Herzegovina,5424.733725,6
48696,Bosnia and Herzegovina,2201.9148,0
49268,Bosnia and Herzegovina,3752.6097,6
50365,Bosnia and Herzegovina,1467.9432,3
51351,Bosnia and Herzegovina,880.2862,3
51726,Bosnia and Herzegovina,3376.0294999999996,3
51846,Bosnia and Herzegovina,2495.7433,12
52545,Bosnia and Herzegovina,3669.858,9
54229,Bosnia and Herzegovina,7195.8,12
54598,Bosnia and Herzegovina,2495.7433,6
60533,Bosnia and Herzegovina,1425.9677000000001,0
60573,Bosnia and Herzegovina,2935.8864,0
63096,Bosnia and Herzegovina,750.7618,0
63449,Bosnia and Herzegovina,2495.7433,3
64847,Bosnia and Herzegovina,3669.858,3
65626,Bosnia and Herzegovina,4403.8296,9
66483,Bosnia and Herzegovina,1199.3,0
68939,Bosnia and Herzegovina,1200.4993,0
69355,Bosnia and Herzegovina,2935.8864,6
70496,Bosnia and Herzegovina,3596.7007,9
70970,Bosnia and Herzegovina,3168.6505416666664,12
71025,Bosnia and Herzegovina,3816.1726,3
73301,Bosnia and Herzegovina,11993.0,0
73841,Bosnia and Herzegovina,900.6742999999999,6
76098,Bosnia and Herzegovina,4892.6442916666665,12
79393,Bosnia and Herzegovina,3376.0294999999996,6
79558,Bosnia and Herzegovina,3752.6097,9
