,Country,Monthly_Sal_EUR,EdLevel
26833,Angola,8195.216666666667,Bachelor's degree
28920,Angola,799.5333333333333,Bachelor's degree
37306,Angola,2998.25,Secondary school
53851,Angola,9.994166666666667,college/university without bachelor's degree
72215,Angola,12992.416666666666,college/university without bachelor's degree
79936,Angola,4997.083333333333,Bachelor's degree
