,Country,Monthly_Sal_EUR,YearsCodePro
487,Kyrgyzstan,179.895,4
19959,Kyrgyzstan,1998.8333333333333,1
20124,Kyrgyzstan,129.92416666666668,5
22958,Kyrgyzstan,2498.5416666666665,1
31443,Kyrgyzstan,999.4166666666666,2
39973,Kyrgyzstan,5996.5,3
47567,Kyrgyzstan,6895.974999999999,3
50524,Kyrgyzstan,9994.166666666666,8
53536,Kyrgyzstan,13991.833333333332,12
54081,Kyrgyzstan,1998.8333333333333,1
54939,Kyrgyzstan,89.9475,3
