,Country,Monthly_Sal_EUR,YearsCodePro
17318,Puerto Rico,17989.5,2.0
17924,Puerto Rico,4797.2,2.0
23016,Puerto Rico,1998.8333333333333,1.0
48118,Puerto Rico,3997.6666666666665,1.0
