,Country,Monthly_Sal_EUR,YearsCodePro
2619,Ethiopia,1918.88,3
9326,Ethiopia,259.04879999999997,0
10108,Ethiopia,1566.2857999999999,3
14845,Ethiopia,26.3846,0
18268,Ethiopia,263.846,0
21029,Ethiopia,479.72,3
25393,Ethiopia,870.6918000000001,3
25819,Ethiopia,217.07330000000002,0
28346,Ethiopia,696.7932999999999,3
33368,Ethiopia,173.8985,0
38631,Ethiopia,774.7477999999999,0
46029,Ethiopia,408.9613,0
53955,Ethiopia,2998.25,12
64859,Ethiopia,299.825,0
65114,Ethiopia,739.9681,3
73746,Ethiopia,2398.6,3
76127,Ethiopia,243.4579,0
