,Country,Monthly_Sal_EUR,YearsCodePro
2500,United Republic of Tanzania,1068.5763,6
10303,United Republic of Tanzania,10493.875,6
12221,United Republic of Tanzania,1978.8449999999998,3
20201,United Republic of Tanzania,2441.7748,3
53058,United Republic of Tanzania,2403.3972,3
76553,United Republic of Tanzania,2248.6875,3
76768,United Republic of Tanzania,961.8386,3
79102,United Republic of Tanzania,3747.8125,12
80368,United Republic of Tanzania,999.4166666666666,3
87068,United Republic of Tanzania,213.47539999999998,0
