,Country,Monthly_Sal_EUR,YearsCodePro
6056,Cambodia,39.97666666666667,1
20024,Cambodia,89.9475,3
21799,Cambodia,231.764725,8
40854,Cambodia,64.96208333333334,3
53448,Cambodia,34.97958333333333,1
