,Country,Monthly_Sal_EUR,YearsCodePro
719,Afghanistan,0.09994166666666666,1
7056,Afghanistan,8994.75,6
8112,Afghanistan,999.4166666666666,1
10697,Afghanistan,2498.5416666666665,1
22327,Afghanistan,4997.083333333333,2
28470,Afghanistan,0.299825,16
29560,Afghanistan,699.5916666666667,3
39018,Afghanistan,11993.0,1
48122,Afghanistan,2798.366666666667,1
58082,Afghanistan,10993.583333333332,2
